Disease,Country,ResultName,ResultLink,Address,Latitude,Longitude,Contact,Description,Local,LocalLink
Acrodysostosis,France,Centre de référence des fentes et malformations faciales - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/512865?name=Acrodysostosis&consulting=medical&age=all&official=0,"1 Rond Point du Professeur Christian Cabrol, 80054 AMIENS, FRANCE",49.876510700399365,2.256661319742349,Phone 1: 33 (0)3 22 08 90 50 <br>Contact email: cmf.secretariat@chu-amiens.fr <br>http://www.chu-amiens.fr/patients-visiteurs/services-et-contacts/chirurgie/chirurgie-maxillo-faciale-et-stomatologie/,Description: https://www.tete-cou.fr/offre-de-soins/reseau-maface/annuaire-detail-maface?idCentre=71 <br>Age range: For adults and children <br>Type(s): Medical management,CHU Amiens-Picardie - Site Sud,https://www.google.com/maps/search/1+Rond+Point+du+Professeur+Christian+Cabrol+AMIENS+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des maladies osseuses constitutionnelles - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/512567?name=Acrodysostosis&consulting=medical&age=all&official=0,"1 Rond Point du Professeur Christian Cabrol, 80054 AMIENS, FRANCE",49.876510700399365,2.256661319742349,Phone 1: 33 (0)3 22 08 75 80 <br>Phone 2: 33 (0)3 22 08 75 85 (onco) <br>Fax: 33 (0)3 22 08 97 85 <br>Contact email: genetique.secretariat@chu-amiens.fr <br>http://www.chu-amiens.fr/patients-visiteurs/services-et-contacts/pediatrie-enfants/genetique-clinique-et-oncogenetique/,"Description: https://www.filiere-oscar.fr/oscarReseau/9/13575-centre-hospitalier-universitaire-amiens-picardie.htm <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",CHU Amiens-Picardie - Site Sud,https://www.google.com/maps/search/1+Rond+Point+du+Professeur+Christian+Cabrol+AMIENS+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des anomalies du développement et syndromes malformatifs de linter région Nord-Ouest - Site coordonnateur,https://www.orpha.net/en/expert-centres/centre/71991?name=Acrodysostosis&consulting=medical&age=all&official=0,"Boulevard du Pr Jules Leclercq, 59037 LILLE, FRANCE",50.6099648,3.0327663,Phone 1: 33 (0)3 20 44 49 11 <br>Fax: 33 (0)3 20 44 49 01 <br>Contact email: clad@chru-lille.fr <br>https://www.chu-lille.fr/services/genetique-clinique,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",CHU de Lille - Centre de Biologie Pathologie Génétique,https://www.google.com/maps/search/Boulevard+du+Pr+Jules+Leclercq+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des craniosténoses et malformations cranio-faciales - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/89708?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rue du Pr. Emile Laine, 59037 LILLE, FRANCE",50.6068845,3.0320414,Phone 1: 33 (0)3 20 44 64 66 <br>Phone 2: 33 (0)3 20 44 54 55 <br>Contact email: neurochirped@chru-lille.fr <br>https://www.chu-lille.fr/services/neurochirurgie-pediatrique,Description: https://www.tete-cou.fr/offre-de-soins/reseau-craniost/annuaire-detail-craniost?idCentre=6 <br>Age range: For children <br>Type(s): Medical management Member of a ERN,CHU de Lille - Hôpital Roger Salengro,https://www.google.com/maps/search/Rue+du+Pr.+Emile+Laine+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/504814?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenue Eugène Avinée, 59037 LILLE, FRANCE",50.603738386130345,3.034853164134044,Phone 1: 33 (0)3 20 44 49 81 <br>https://www.chu-lille.fr/services/genetique-clinique?hilite=ghoumid?hilite=%27ghoumid%27,Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Lille - Hôpital Jeanne de Flandre,https://www.google.com/maps/search/Avenue+Eug%C3%A8ne+Avin%C3%A9e+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles et polyhandicaps de causes rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673049?name=Acrodysostosis&consulting=medical&age=all&official=0,"2 Avenue Oscar Lambret, 59037 LILLE, FRANCE",50.615274023647416,3.0354620955297484,Phone 1: 33 (0)3 20 44 40 57 <br>Contact email: neuropediatrie.secretariat@chu-lille.fr <br>https://www.chu-lille.fr/services/neurologie-pediatrique?hilite=joriot?hilite=%27joriot%27,Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Lille,https://www.google.com/maps/search/2+Avenue+Oscar+Lambret+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des fentes et malformations faciales - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/517374?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rue du Pr. Emile Laine, 59037 LILLE, FRANCE",50.6068845,3.0320414,Phone 1: 33 (0)3 20 44 56 59 <br>Contact email: consultation.plastique@chru-lille.fr <br>https://www.chu-lille.fr/services/chirurgie-plastique-et-reconstructive,Description: https://www.tete-cou.fr/offre-de-soins/reseau-maface/annuaire-detail-maface?idCentre=77 <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Lille - Hôpital Roger Salengro,https://www.google.com/maps/search/Rue+du+Pr.+Emile+Laine+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des maladies osseuses constitutionnelles - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/174817?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rue du Pr. Emile Laine, 59037 LILLE, FRANCE",50.6068845,3.0320414,Phone 1: 33 (0)3 20 44 40 83 <br>https://www.chu-lille.fr/services/rhumatologie?hilite=rhumatologie?hilite=%27rhumatologie%27,Description: https://www.filiere-oscar.fr/oscarReseau/27/13575-centre-hospitalier-universitaire-lille-hopital-salengro.htm <br>Age range: For adults and children <br>Type(s): Medical management,CHU de Lille - Hôpital Roger Salengro,https://www.google.com/maps/search/Rue+du+Pr.+Emile+Laine+LILLE+HAUTS-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/673094?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenue du 14 juillet, 93140 BONDY, FRANCE",48.915919328336734,2.492167577746835,Phone 1: 33 (0)1 48 02 66 74 <br>Contact email: ferouz.diaodrici@aphp.fr <br>https://chu93.aphp.fr/maladies-rares-2/centre-maladies-rares-deficiences-intellectuelles-causes-rares/,Description: https://chu93.aphp.fr/maladies-rares-2/centre-maladies-rares-deficiences-intellectuelles-causes-rares/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU Paris Seine-Saint-Denis - Hôpital Jean Verdier,https://www.google.com/maps/search/Avenue+du+14+juillet+BONDY+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des craniosténoses et malformations cranio-faciales - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/158847?name=Acrodysostosis&consulting=medical&age=all&official=0,"105-107, avenue Victor Hugo, 92100 BOULOGNE-BILLANCOURT, FRANCE",48.8351634,2.2446892,Phone 1: 33 (0)1 53 57 87 65 <br>Contact email: secretariat@docteurarnaud.net <br>https://tinyurl.com/j7434v9a,Description: https://www.tete-cou.fr/offre-de-soins/reseau-craniost/annuaire-detail-craniost?idCentre=3 <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Clinique Marcel Sembat,https://www.google.com/maps/search/105-107%2C+avenue+Victor+Hugo+BOULOGNE-BILLANCOURT+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des anomalies du développement et syndromes malformatifs dIle-de-France - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/67966?name=Acrodysostosis&consulting=medical&age=all&official=0,"40 Avenue de Verdun, 94010 CRÉTEIL, FRANCE",48.798943,2.465873,Phone 1: 33 (0)1 57 02 33 31 <br>Contact email: service.genetique@chicreteil.fr <br>https://www.chicreteil.fr/offre-de-soin/unite-de-genetique-clinique/,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Centre Hospitalier Intercommunal de Créteil,https://www.google.com/maps/search/40+Avenue+de+Verdun+CR%C3%89TEIL+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles et polyhandicaps de causes rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673058?name=Acrodysostosis&consulting=medical&age=all&official=0,"1 rue Justinien Blazy, 95780 LA ROCHE-GUYON, FRANCE",49.0799707,1.6253957,Phone 1: 33 (0)1 34 78 69 60 <br>Phone 2: 33 (0)1 30 63 83 44 <br>https://www.aphp.fr/service/service-01-084,Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For children <br>Type(s): Medical management,APHP - Hôpital La Roche-Guyon,https://www.google.com/maps/search/1+rue+Justinien+Blazy+LA+ROCHE-GUYON+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673095?name=Acrodysostosis&consulting=medical&age=all&official=0,"78 rue du Général Leclerc, 94270 LE KREMLIN-BICÊTRE, FRANCE",48.81019955,2.35373933945299,Phone 1: 33( )01 45 21 31 32 <br>Phone 2: 33( )01 45 21 32 21 <br>http://hopital-bicetre.aphp.fr/enfants/specialites-medicales/neuropediatrie/,Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For children <br>Type(s): Medical management,"APHP. Université Paris-Saclay, Hôpital Bicêtre",https://www.google.com/maps/search/78+rue+du+G%C3%A9n%C3%A9ral+Leclerc+LE+KREMLIN-BIC%C3%8ATRE+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles et polyhandicaps de causes rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/504813?name=Acrodysostosis&consulting=medical&age=all&official=0,"78 rue du Général Leclerc, 94270 LE KREMLIN-BICÊTRE, FRANCE",48.81019955,2.35373933945299,Phone 1: 33 (0)1 45 21 78 31 <br>Phone 2: 33 (0)1 45 21 78 33 <br>Contact email: consult.endoped@aphp.fr <br>https://www.aphp.fr/service/service-69-010,Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For children <br>Type(s): Medical management,"Hôpital Bicêtre, GHU APHP. Université Paris Saclay",https://www.google.com/maps/search/78+rue+du+G%C3%A9n%C3%A9ral+Leclerc+LE+KREMLIN-BIC%C3%8ATRE+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des anomalies du développement et syndromes malformatifs dIle-de-France - Site constitutif,https://www.orpha.net/en/expert-centres/centre/68168?name=Acrodysostosis&consulting=medical&age=all&official=0,"149 rue de Sèvres, 75743 PARIS, FRANCE",48.846456,2.3156805,Phone 1: 33 (0)1 44 49 51 62 <br>Contact email: rdv.genetique.nck@aphp.fr <br>https://maladiesrares-necker.aphp.fr/anomalies-du-developpement-et-syndromes-malformatifs-dile-de-france/,"Description: https://maladiesrares-necker.aphp.fr/anomalies-du-developpement-et-syndromes-malformatifs-dile-de-france/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hôpital Necker-Enfants Malades,https://www.google.com/maps/search/149+rue+de+S%C3%A8vres+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des anomalies du développement et syndromes malformatifs dIle-de-France - Site constitutif,https://www.orpha.net/en/expert-centres/centre/68190?name=Acrodysostosis&consulting=medical&age=all&official=0,"26 avenue du Docteur Arnold Netter, 75012 PARIS, FRANCE",48.8427485,2.4053432,Phone 1: 33 (0)1 44 73 52 80 <br>Phone 2: 33 (0)1 44 73 67 27 <br>https://www.aphp.fr/service/service-36-088,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",AP-HP.Sorbonne Université - Hôpital dEnfants Armand-Trousseau,https://www.google.com/maps/search/26+avenue+du+Docteur+Arnold+Netter+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des anomalies du développement et syndromes malformatifs dIle-de-France - Site coordonnateur,https://www.orpha.net/en/expert-centres/centre/68151?name=Acrodysostosis&consulting=medical&age=all&official=0,"48 boulevard Sérurier, 75019 PARIS, FRANCE",48.8785042,2.4032141,Phone 1: 33 (0)1 40 03 53 42 <br>Phone 2: 33 (0)1 40 03 36 18 <br>Fax: 33 (0)1 40 03 53 44 <br>Contact email: genetique.clinique.rdb@aphp.fr <br>http://robertdebre.aphp.fr/equipes-cliniques/pole-biologie/genetique/genetique-clinique/,"Age range: For children <br>Type(s): Medical management , Genetic counselling Member of a ERN",CHU Paris - Hôpital Robert Debré,https://www.google.com/maps/search/48+boulevard+S%C3%A9rurier+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673103?name=Acrodysostosis&consulting=medical&age=all&official=0,"37 rue des Volontaires, 75725 PARIS, FRANCE",48.8407551,2.3090444,Phone 1: 33 (0)1 56 58 63 00 <br>Fax: 33 (0)1 43 06 16 02 <br>Contact email: contact@institutlejeune.org <br>http://www.institutlejeune.org/,"Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Institut Jérôme Lejeune,https://www.google.com/maps/search/37+rue+des+Volontaires+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/100303?name=Acrodysostosis&consulting=medical&age=all&official=0,"26 avenue du Docteur Arnold Netter, 75012 PARIS, FRANCE",48.8427485,2.4053432,Phone 1: 33 (0)1 44 73 65 75 <br>Phone 2: 33 (0)1 85 34 00 29 <br>Contact email: line.saint-alban@aphp.fr <br>https://www.aphp.fr/service/service-07-088,"Description: https://defiscience.fr/la-filiere/centres-de-reference-et-de-competence/ <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",AP-HP.Sorbonne Université - Hôpital dEnfants Armand-Trousseau,https://www.google.com/maps/search/26+avenue+du+Docteur+Arnold+Netter+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/158289?name=Acrodysostosis&consulting=medical&age=all&official=0,"48 boulevard Sérurier, 75019 PARIS, FRANCE",48.8785042,2.4032141,Phone 1: 33 (0)1 40 03 53 91 <br>Phone 2: 33 (0)1 87 89 16 74 <br>Contact email: esther.chalain@aphp.fr <br>https://tinyurl.com/ytpcm3ss,"Description: https://tinyurl.com/ytpcm3ss <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",CHU Paris - Hôpital Robert Debré,https://www.google.com/maps/search/48+boulevard+S%C3%A9rurier+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/158291?name=Acrodysostosis&consulting=medical&age=all&official=0,"149 rue de Sèvres, 75743 PARIS, FRANCE",48.846456,2.3156805,Phone 1: 33 (0)1 44 38 15 07 <br>Contact email: rdv.genetique.nck@aphp.fr <br>https://maladiesrares-necker.aphp.fr/deficience-intellectuelle/,"Description: http://www.maladiesrares-necker.aphp.fr/deficience-intellectuelle/ <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",Hôpital Necker-Enfants Malades,https://www.google.com/maps/search/149+rue+de+S%C3%A8vres+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des déficiences intellectuelles et polyhandicaps de causes rares - Site constitutif,https://www.orpha.net/en/expert-centres/centre/496294?name=Acrodysostosis&consulting=medical&age=all&official=0,"149 rue de Sèvres, 75743 PARIS, FRANCE",48.846456,2.3156805,Phone 1: 33 (0)1 44 49 41 42 <br>Phone 2: 33 (0)1 42 19 26 93 / 95 <br>Fax: 33 (0)1 42 19 26 92 <br>Contact email: secretariat.neuropediatrie.nck@aphp.fr <br>http://hopital-necker.aphp.fr/neurologie-pediatrique,Description: https://maladiesrares-necker.aphp.fr/defisciences-rett/ <br>Age range: For children <br>Type(s): Medical management,Hôpital Necker-Enfants Malades,https://www.google.com/maps/search/149+rue+de+S%C3%A8vres+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des maladies osseuses constitutionnelles - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/67880?name=Acrodysostosis&consulting=medical&age=all&official=0,"26 avenue du Docteur Arnold Netter, 75012 PARIS, FRANCE",48.8427485,2.4053432,Phone 1: 33 (0)1 44 73 62 26 <br>Contact email: secretariat-mpr.trs@aphp.fr <br>http://www.aphp.fr/service/uf-133-088,Description: https://www.filiere-oscar.fr/oscarReseau/46/13575-hopital-armand-trousseau-ap-hp.htm <br>Age range: For children <br>Type(s): Medical management,AP-HP.Sorbonne Université - Hôpital dEnfants Armand-Trousseau,https://www.google.com/maps/search/26+avenue+du+Docteur+Arnold+Netter+PARIS+ILE-DE-FRANCE
Acrodysostosis,France,Centre de référence des maladies osseuses constitutionnelles - Site constitutif,https://www.orpha.net/en/expert-centres/centre/67788?name=Acrodysostosis&consulting=medical&age=all&official=0,"2 rue Ambroise Paré, 75010 PARIS, FRANCE",48.8818499,2.3541014,Phone 1: cecile.pavis@aphp.fr <br>https://hopital-lariboisiere.aphp.fr/maladies-rares/centre-de-reference-des-maladies-osseuses-constitutionnelles/,"Description: https://hopital-lariboisiere.aphp.fr/maladies-rares/centre-de-reference-des-maladies-osseuses-constitutionnelles/ <br>Age range: For adults <br>Type(s): Medical management , Genetic counselling Member of a ERN",Hôpital Lariboisière,https://www.google.com/maps/search/2+rue+Ambroise+Par%C3%A9+PARIS+ILE-DE-FRANCE
